"","variable","tr","value","fit","lwrS","uprS"
"8484...18358","temp_avg_1weeklag","Any WASH Intervention",31.5696873256139,4.1849005715369,3.26854700197537,5.34396569045814
"5493...18359","temp_avg_1weeklag","Any WASH Intervention",31.5709908621652,4.1850940680528,3.26978221263774,5.34247823530512
"5493...18360","temp_avg_1weeklag","Any WASH Intervention",31.5709908621652,4.1850940680528,3.26856367606614,5.34442721987967
"8495...18361","temp_avg_1weeklag","Any WASH Intervention",31.5741908482143,4.18556910916022,3.26982357228666,5.34361033102035
"8495...18362","temp_avg_1weeklag","Any WASH Intervention",31.5741908482143,4.18556910916022,3.26860451990753,5.34556050689033
"7083...18363","temp_avg_1weeklag","Any WASH Intervention",31.5858006068639,4.18729302231414,3.269972574858,5.34772124070232
"7083...18364","temp_avg_1weeklag","Any WASH Intervention",31.5858006068639,4.18729302231414,3.26875164978442,5.34967574506139
"7079...18365","temp_avg_1weeklag","Any WASH Intervention",31.5881417410715,4.18764073557504,3.27000242197961,5.34855089713278
"7079...18366","temp_avg_1weeklag","Any WASH Intervention",31.5881417410715,4.18764073557504,3.26878111902455,5.35050627555542
"7600...18367","temp_avg_1weeklag","Any WASH Intervention",31.5885428292411,4.18770030933245,3.27000752874388,5.34869305862945
"7600...18368","temp_avg_1weeklag","Any WASH Intervention",31.5885428292411,4.18770030933245,3.26878616104101,5.35064858683943
"9590...18369","temp_avg_1weeklag","Any WASH Intervention",31.5916687011719,4.18816462388771,3.27004726099967,5.34980122132798
"9590...18370","temp_avg_1weeklag","Any WASH Intervention",31.5916687011719,4.18816462388771,3.26882538860251,5.35175791731198
"9581...18371","temp_avg_1weeklag","Any WASH Intervention",31.592431640625,4.18827795778744,3.27005694047678,5.35007175532996
"9581...18372","temp_avg_1weeklag","Any WASH Intervention",31.592431640625,4.18827795778744,3.26883494487514,5.35202873644577
"7593...18373","temp_avg_1weeklag","Any WASH Intervention",31.5939139229911,4.18849815774837,3.27007572605678,5.35059743371338
"7593...18374","temp_avg_1weeklag","Any WASH Intervention",31.5939139229911,4.18849815774837,3.26885349106123,5.3525549689232
"7085...18375","temp_avg_1weeklag","Any WASH Intervention",31.5969482421875,4.18894895454947,3.27011409786405,5.35167381431021
"7085...18376","temp_avg_1weeklag","Any WASH Intervention",31.5969482421875,4.18894895454947,3.26889137271142,5.3536324842923
"7576...18377","temp_avg_1weeklag","Any WASH Intervention",31.5993068150112,4.18929939043285,3.27014384690673,5.35251074913276
"7576...18378","temp_avg_1weeklag","Any WASH Intervention",31.5993068150112,4.18929939043285,3.26892074065945,5.35447030164462
"9595...18379","temp_avg_1weeklag","Any WASH Intervention",31.6156903948103,4.19173443054651,3.27034863403756,5.35833083410598
"9595...18380","temp_avg_1weeklag","Any WASH Intervention",31.6156903948103,4.19173443054651,3.26912287824351,5.36029652842513
"7560...18381","temp_avg_1weeklag","Any WASH Intervention",31.6240086146764,4.1929712594652,3.27045136649578,5.36129007273187
"7560...18382","temp_avg_1weeklag","Any WASH Intervention",31.6240086146764,4.1929712594652,3.26922426394102,5.36325889298127
"7562...18383","temp_avg_1weeklag","Any WASH Intervention",31.6349993024554,4.19460599049285,3.27058582827219,5.36520447263452
"7562...18384","temp_avg_1weeklag","Any WASH Intervention",31.6349993024554,4.19460599049285,3.26935694468795,5.36717743098857
"7138...18385","temp_avg_1weeklag","Any WASH Intervention",31.7042742047991,4.20492382374218,3.27140027190494,5.38999276174684
"7138...18386","temp_avg_1weeklag","Any WASH Intervention",31.7042742047991,4.20492382374218,3.2701601214737,5.391992009101
"9410...18387","temp_avg_1weeklag","Any WASH Intervention",31.7417018345424,4.21050840300639,3.27181688809621,5.40346814197008
"9410...18388","temp_avg_1weeklag","Any WASH Intervention",31.7417018345424,4.21050840300639,3.2705706215819,5.40548174070498
"7502...18389","temp_avg_1weeklag","Any WASH Intervention",31.7529715401786,4.2121913451298,3.27193916439682,5.40753702503796
"7502...18390","temp_avg_1weeklag","Any WASH Intervention",31.7529715401786,4.2121913451298,3.27069105239436,5.40955496539494
"7500...18391","temp_avg_1weeklag","Any WASH Intervention",31.7648646763393,4.21396808361109,3.27206662595501,5.41183668955039
"7500...18392","temp_avg_1weeklag","Any WASH Intervention",31.7648646763393,4.21396808361109,3.27081656443645,5.41385922190347
"7125...18393","temp_avg_1weeklag","Any WASH Intervention",31.7656232561384,4.21408143360959,3.27207470099004,5.41211113330539
"7125...18394","temp_avg_1weeklag","Any WASH Intervention",31.7656232561384,4.21408143360959,3.27082451505828,5.41413395890499
"9421...18395","temp_avg_1weeklag","Any WASH Intervention",31.7696341378348,4.21468080389178,3.27211728748783,5.41356261034373
"9421...18396","temp_avg_1weeklag","Any WASH Intervention",31.7696341378348,4.21468080389178,3.27086644360545,5.41558698715023
"7102...18397","temp_avg_1weeklag","Any WASH Intervention",31.7699567522322,4.21472901765123,3.27212070495606,5.41367938845699
"7102...18398","temp_avg_1weeklag","Any WASH Intervention",31.7699567522322,4.21472901765123,3.2708698081418,5.41570389008622
"7480...18399","temp_avg_1weeklag","Any WASH Intervention",31.7729954310826,4.21518316501487,3.27215283565719,5.41477952294997
"7480...18400","temp_avg_1weeklag","Any WASH Intervention",31.7729954310826,4.21518316501487,3.27090144021064,5.41680520065245
"7508...18401","temp_avg_1weeklag","Any WASH Intervention",31.7762782505581,4.21567385311634,3.27218742981828,5.41596847548863
"7508...18402","temp_avg_1weeklag","Any WASH Intervention",31.7762782505581,4.21567385311634,3.27093549553257,5.41799542452321
"7498...18403","temp_avg_1weeklag","Any WASH Intervention",31.8022705078125,4.21956088423746,3.2724570233017,5.42539790190224
"7498...18404","temp_avg_1weeklag","Any WASH Intervention",31.8022705078125,4.21956088423746,3.27120081739422,5.42743494507117
"7551...18405","temp_avg_1weeklag","Any WASH Intervention",31.8135358537947,4.22124663268846,3.27257150215407,5.4294933788688
"7551...18406","temp_avg_1weeklag","Any WASH Intervention",31.8135358537947,4.22124663268846,3.27131344198463,5.43153481247934
"7541...18407","temp_avg_1weeklag","Any WASH Intervention",31.8150094168527,4.22146718454365,3.27258637124639,5.43002947431199
"7541...18408","temp_avg_1weeklag","Any WASH Intervention",31.8150094168527,4.22146718454365,3.27132806840176,5.43207148290829
"9454...18409","temp_avg_1weeklag","Any WASH Intervention",31.8213352748326,4.22241411662477,3.27264992663805,5.4323318943237
"9454...18410","temp_avg_1weeklag","Any WASH Intervention",31.8213352748326,4.22241411662477,3.27139058167635,5.43437637310057
"9448...18411","temp_avg_1weeklag","Any WASH Intervention",31.8333592006139,4.22421456523292,3.2727694983082,5.43671278053666
"9448...18412","temp_avg_1weeklag","Any WASH Intervention",31.8333592006139,4.22421456523292,3.27150817103224,5.43876196268752
"9496...18413","temp_avg_1weeklag","Any WASH Intervention",31.8636413574219,4.2287522320386,3.27306352982289,5.44777235985182
"9496...18414","temp_avg_1weeklag","Any WASH Intervention",31.8636413574219,4.2287522320386,3.27179720145041,5.44983343476872
"9477...18415","temp_avg_1weeklag","Any WASH Intervention",31.8735464913505,4.23023748991827,3.27315751160585,5.45139807078206
"9477...18416","temp_avg_1weeklag","Any WASH Intervention",31.8735464913505,4.23023748991827,3.2718895447337,5.45346305047064
"7439...18417","temp_avg_1weeklag","Any WASH Intervention",31.9040291922433,4.23481144777414,3.27344001023634,5.46258133858136
"7439...18418","temp_avg_1weeklag","Any WASH Intervention",31.9040291922433,4.23481144777414,3.27216699277986,5.46465838054799
"9506...18419","temp_avg_1weeklag","Any WASH Intervention",31.9178187779018,4.23688214052404,3.27356449206655,5.46765287888978
"9506...18420","temp_avg_1weeklag","Any WASH Intervention",31.9178187779018,4.23688214052404,3.27228918584432,5.46973540006621
"7435...18421","temp_avg_1weeklag","Any WASH Intervention",31.9241141183036,4.23782779271713,3.27362063970483,5.46997077274966
"7435...18422","temp_avg_1weeklag","Any WASH Intervention",31.9241141183036,4.23782779271713,3.27234428777117,5.47205580001081
"7173...18423","temp_avg_1weeklag","Any WASH Intervention",31.9510393415179,4.24187463190661,3.2738559881803,5.47990273577675
"7173...18424","temp_avg_1weeklag","Any WASH Intervention",31.9510393415179,4.24187463190661,3.27257515794101,5.48199851460327
"7178...18425","temp_avg_1weeklag","Any WASH Intervention",31.9549063546317,4.24245614405893,3.27388915361639,5.4813316051085
"7178...18426","temp_avg_1weeklag","Any WASH Intervention",31.9549063546317,4.24245614405893,3.27260767943455,5.48342893247487
"7349...18427","temp_avg_1weeklag","Any WASH Intervention",31.965465436663,4.24404438153713,3.2739789049098,5.48523632205741
"7349...18428","temp_avg_1weeklag","Any WASH Intervention",31.965465436663,4.24404438153713,3.27269567143528,5.48733788341439
"7190...18429","temp_avg_1weeklag","Any WASH Intervention",31.9819100516183,4.246519019276,3.27411633436867,5.49132656580745
"7190...18430","temp_avg_1weeklag","Any WASH Intervention",31.9819100516183,4.246519019276,3.27283035816309,5.49343473752713
"7181...18431","temp_avg_1weeklag","Any WASH Intervention",31.9963841029576,4.24869826128441,3.27423494124311,5.49669615230742
"7181...18432","temp_avg_1weeklag","Any WASH Intervention",31.9963841029576,4.24869826128441,3.27294654814017,5.49881015877817
"7365...18433","temp_avg_1weeklag","Any WASH Intervention",32.0038173130581,4.24981783552457,3.27429499970888,5.49945704936227
"7365...18434","temp_avg_1weeklag","Any WASH Intervention",32.0038173130581,4.24981783552457,3.27300536437502,5.50157405830087
"7331...18435","temp_avg_1weeklag","Any WASH Intervention",32.029190499442,4.25364161472029,3.27449567612001,5.50889831788343
"7331...18436","temp_avg_1weeklag","Any WASH Intervention",32.029190499442,4.25364161472029,3.27320179525268,5.51102560641556
"7330...18437","temp_avg_1weeklag","Any WASH Intervention",32.0300667898996,4.25377373178807,3.27450248747748,5.5092248511313
"7330...18438","temp_avg_1weeklag","Any WASH Intervention",32.0300667898996,4.25377373178807,3.27320845984337,5.51135249552858
"7224...18439","temp_avg_1weeklag","Any WASH Intervention",32.1310145786831,4.26901975798848,3.27523471253243,5.54705024325744
"7224...18440","temp_avg_1weeklag","Any WASH Intervention",32.1310145786831,4.26901975798848,3.27392371501618,5.54921926187794
"7315...18441","temp_avg_1weeklag","Any WASH Intervention",32.191060093471,4.2781131097659,3.27562192404809,5.56974561245901
"7315...18442","temp_avg_1weeklag","Any WASH Intervention",32.191060093471,4.2781131097659,3.27430077526128,5.57193959740139
"7312...18443","temp_avg_1weeklag","Any WASH Intervention",32.202042061942,4.27977823027925,3.27568892619187,5.57391224991411
"7312...18444","temp_avg_1weeklag","Any WASH Intervention",32.202042061942,4.27977823027925,3.27436591630075,5.57611082978108
"7296...18445","temp_avg_1weeklag","Any WASH Intervention",32.2145193917411,4.28167083347837,3.27576363437032,5.57865215626639
"7296...18446","temp_avg_1weeklag","Any WASH Intervention",32.2145193917411,4.28167083347837,3.27443850829219,5.58085596750726
"7249...18447","temp_avg_1weeklag","Any WASH Intervention",32.2670750209264,4.28965142696967,3.27606191833765,5.59868609833136
"7249...18448","temp_avg_1weeklag","Any WASH Intervention",32.2670750209264,4.28965142696967,3.27472785948221,5.60091207045836
"7273...18449","temp_avg_1weeklag","Any WASH Intervention",32.2883457728795,4.29288543656291,3.27617519078789,5.6068260833787
"7273...18450","temp_avg_1weeklag","Any WASH Intervention",32.2883457728795,4.29288543656291,3.27483750788056,5.60906108247189
"7246...18451","temp_avg_1weeklag","Any WASH Intervention",32.2900329589844,4.29314205635446,3.27618399342893,5.60747252387837
"7246...18452","temp_avg_1weeklag","Any WASH Intervention",32.2900329589844,4.29314205635446,3.27484602285141,5.60970824041263
"3637...18453","temp_avg_1weeklag","Control",17.8808271135603,1.47149543938984,0.740755500279616,2.9020195631782
"3637...18454","temp_avg_1weeklag","Control",17.8808271135603,1.47149543938984,0.739989035613184,2.90495987418816
"3591...18455","temp_avg_1weeklag","Control",17.9116760253906,1.47610639479328,0.744693316410375,2.90486490770212
"3591...18456","temp_avg_1weeklag","Control",17.9116760253906,1.47610639479328,0.743925212342808,2.90779882142817
"3606...18457","temp_avg_1weeklag","Control",17.9175571986607,1.4769870616521,0.74544635367153,2.90540781657802
"3606...18458","temp_avg_1weeklag","Control",17.9175571986607,1.4769870616521,0.744677937535187,2.90834050937868
"2913...18459","temp_avg_1weeklag","Control",18.0664960588728,1.49946298335907,0.764766261245697,2.91920635851405
"2913...18460","temp_avg_1weeklag","Control",18.0664960588728,1.49946298335907,0.763989994711776,2.92210799116171
"2955...18461","temp_avg_1weeklag","Control",18.0703543526786,1.50004968076699,0.76527317892551,2.91956508984354
"2955...18462","temp_avg_1weeklag","Control",18.0703543526786,1.50004968076699,0.764496710416757,2.92246591428053
"2963...18463","temp_avg_1weeklag","Control",18.0793221609933,1.5014142113947,0.766452669896192,2.92039913810072
"2963...18464","temp_avg_1weeklag","Control",18.0793221609933,1.5014142113947,0.765675732219201,2.92329808331897
"2917...18465","temp_avg_1weeklag","Control",18.0818464006697,1.50179851698738,0.766784989893789,2.92063396765454
"2917...18466","temp_avg_1weeklag","Control",18.0818464006697,1.50179851698738,0.766007920227308,2.92353238373785
"3553...18467","temp_avg_1weeklag","Control",18.088263811384,1.50277597883856,0.767630484141209,2.92123110376107
"3553...18468","temp_avg_1weeklag","Control",18.088263811384,1.50277597883856,0.766853079056893,2.92412817426807
"3163...18469","temp_avg_1weeklag","Control",18.244278390067,1.52673287438731,0.78846708456163,2.93580410379357
"3163...18470","temp_avg_1weeklag","Control",18.244278390067,1.52673287438731,0.787681589424944,2.93866830790998
"3117...18471","temp_avg_1weeklag","Control",18.2446358816965,1.52678819868359,0.788515456122046,2.93583762082272
"3117...18472","temp_avg_1weeklag","Control",18.2446358816965,1.52678819868359,0.787729942594354,2.93870174929015
"3261...18473","temp_avg_1weeklag","Control",18.2488778250558,1.52744481936304,0.789089646490548,2.9362353728049
"3261...18474","temp_avg_1weeklag","Control",18.2488778250558,1.52744481936304,0.788303914790613,2.93909860351435
"3227...18475","temp_avg_1weeklag","Control",18.2505388532366,1.52770200967269,0.789314594477092,2.93639114355434
"3227...18476","temp_avg_1weeklag","Control",18.2505388532366,1.52770200967269,0.788528777373453,2.93925402266713
"3123...18477","temp_avg_1weeklag","Control",18.2508919852121,1.52775669342267,0.789362426108809,2.93642426176889
"3123...18478","temp_avg_1weeklag","Control",18.2508919852121,1.52775669342267,0.788576590850406,2.93928706612848
"3258...18479","temp_avg_1weeklag","Control",18.2530936104911,1.52809766643618,0.789660699289809,2.93663075217024
"3258...18480","temp_avg_1weeklag","Control",18.2530936104911,1.52809766643618,0.788874750859541,2.93949309044187
"3240...18481","temp_avg_1weeklag","Control",18.2659240722656,1.53008625365864,0.791401136147153,2.93783455490921
"3240...18482","temp_avg_1weeklag","Control",18.2659240722656,1.53008625365864,0.790614528707223,2.94069417578205
"2817...18483","temp_avg_1weeklag","Control",18.2717834472656,1.53099524260232,0.792197194484635,2.93838455042721
"2817...18484","temp_avg_1weeklag","Control",18.2717834472656,1.53099524260232,0.791410286389284,2.94124292966421
"3136...18485","temp_avg_1weeklag","Control",18.3032601492746,1.53588745901348,0.796486992181446,2.94134179376953
"3136...18486","temp_avg_1weeklag","Control",18.3032601492746,1.53588745901348,0.795698472197815,2.94419349580116
"3128...18487","temp_avg_1weeklag","Control",18.3156415666853,1.53781603552053,0.798180577761358,2.94250626057621
"3128...18488","temp_avg_1weeklag","Control",18.3156415666853,1.53781603552053,0.797391425249628,2.94535533283441
